churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldayminutes,totaldaycalls,totaldaycharge,totaleveminutes,totalevecalls,totalevecharge,totalnightminutes,totalnightcalls,totalnightcharge,totalintlminutes,totalintlcalls,totalintlcharge,numbercustomerservicecalls
No,0.714975845410628,0.0,0.0,0.0,0.45407458563535913,0.125,0.45399146861669715,0.5693106004447739,0.5607476635514017,0.5680730752501087,0.5273668639053253,0.798076923076923,0.5271381578947368,0.3536717373596897,0.602451640685868,0.3518751452675658,0.0
No,0.3478260869565217,0.0,0.0,0.0,0.618439226519337,0.40384615384615385,0.6183221612837699,0.4877687175685693,0.2897196261682243,0.4867333623314485,0.3409763313609467,0.6153846153846155,0.34128289473684215,0.19975349252704577,0.7233083338141043,0.19940897607482608,0.0
Yes,0.28985507246376807,0.0,0.0,0.0,0.7765883977900553,0.7211538461538461,0.7765590087345116,0.5385470719051149,0.7476635514018692,0.5371900826446281,0.6249999999999998,0.21153846153846156,0.6250000000000001,0.4094442571665655,0.33333333333333337,0.40827453722592055,0.0
Yes,0.7729468599033816,0.0,0.0,0.0,0.5414364640883979,0.6250000000000001,0.5413365833841153,0.02112676056338028,0.37383177570093457,0.02131361461505002,0.5144230769230769,0.5673076923076924,0.5148026315789475,0.7332186388688695,0.4406426982957874,0.7315540841755149,1.0
No,0.3478260869565217,0.0,0.0,0.0,0.6142955801104972,0.451923076923077,0.6142595978062158,0.45811712379540404,0.5327102803738317,0.45715528490648105,0.26072485207100576,0.3942307692307693,0.2606907894736842,0.7408756062991075,0.33333333333333337,0.7400689156612267,0.0
No,0.5652173913043478,0.0,1.0,0.8107403422607161,0.2866022099447514,0.33653846153846156,0.2866138533414584,0.16456634544106744,0.23364485981308408,0.16441931274467161,0.6649408284023668,0.24038461538461542,0.665296052631579,0.5022510902566742,0.19498750024038536,0.5002785073145967,0.0
No,0.10628019323671498,0.0,0.0,0.0,0.5355662983425414,0.3942307692307693,0.5354458663416616,0.3750926612305412,0.5700934579439252,0.37407568508046984,0.5698964497041419,0.24038461538461542,0.5699013157894738,0.8571491506658239,0.4406426982957874,0.8551736878292444,0.0
No,0.608695652173913,0.0,1.0,0.8206188887271375,0.16263812154696133,0.451923076923077,0.1625025391021735,0.3636026686434396,0.5794392523364487,0.3627664201826881,0.7366863905325443,0.5384615384615384,0.736842105263158,0.14875259402365965,0.602451640685868,0.15012587211601539,0.0
No,0.19806763285024154,0.0,1.0,0.8806676278717858,0.4444060773480664,0.3076923076923077,0.4444444444444444,0.4173461823573017,0.7102803738317758,0.416267942583732,0.4611686390532544,0.5576923076923078,0.4613486842105263,0.34677611711336337,0.5283208335737187,0.346804965609424,0.0
Yes,0.5652173913043478,0.0,0.0,0.0,0.8035220994475138,0.9326923076923078,0.8035750558602478,0.9310600444773907,0.691588785046729,0.928664636798608,0.5284763313609466,0.41346153846153844,0.5287828947368421,0.8103258650180376,0.8616541669070522,0.8087850033203945,0.0
No,0.21256038647342995,0.0,0.0,0.0,0.4305939226519338,0.41346153846153844,0.4306317286207597,0.20459599703484063,0.3644859813084112,0.20400173988690737,0.35983727810650884,0.4326923076923077,0.36019736842105265,0.524028835213017,0.33333333333333337,0.5216844417922781,0.4425070493497598
No,0.23671497584541062,0.0,1.0,0.8107403422607161,0.6187845303867404,0.7788461538461539,0.6187284176315254,0.8324684951816159,0.07476635514018687,0.8303610265332753,0.9127218934911241,0.7884615384615384,0.9128289473684212,0.524028835213017,0.4406426982957874,0.5216844417922781,0.0
Yes,0.859903381642512,0.0,0.0,0.0,0.8708563535911603,0.7211538461538461,0.8708104814137722,0.8257968865826537,0.6261682242990654,0.823836450630709,0.7407544378698223,0.6153846153846155,0.7409539473684211,0.5167550718764823,0.4406426982957874,0.5163201585390791,0.0
No,0.7294685990338163,0.0,0.0,0.0,0.22824585635359118,0.7115384615384616,0.22811293926467596,0.28317272053372866,0.37383177570093457,0.2827316224445411,0.4911242603550295,0.7307692307692307,0.490953947368421,0.3057719607425109,0.33333333333333337,0.3065957587786119,0.4425070493497598
No,0.502415458937198,0.0,0.0,0.0,0.2337707182320442,0.25,0.23380052813325208,0.802446256486286,0.7289719626168225,0.8003479773814701,0.6005917159763312,0.6250000000000001,0.600328947368421,0.7179413021834025,0.5283208335737187,0.7145750259092847,0.4425070493497598
No,0.3429951690821256,0.0,0.0,0.0,0.255524861878453,0.47115384615384615,0.2555352427381678,0.18717568569310597,0.45794392523364474,0.18660287081339713,0.8509615384615383,0.34615384615384615,0.8511513157894737,0.3605845581238345,0.602451640685868,0.35949847972716653,0.0
No,0.2463768115942029,0.0,0.0,0.0,0.6243093922651934,0.1826923076923077,0.6242128783262239,0.5626389918458117,0.5700934579439252,0.5615484993475424,0.49815088757396436,0.7884615384615384,0.4983552631578947,0.15504803267453637,0.19498750024038536,0.15476433472987391,0.0
No,0.5990338164251208,0.0,0.0,0.0,0.581146408839779,0.5961538461538461,0.5811497054641478,0.23535952557449955,0.4672897196261681,0.23488473249238798,0.4615384615384614,0.6250000000000001,0.4613486842105263,0.5532668077147089,0.4406426982957874,0.551338801244861,0.0
No,0.6859903381642511,0.0,0.0,0.0,0.2589779005524862,0.6250000000000001,0.2589884216940889,0.38472942920681985,0.11214953271028033,0.3840800347977381,0.3735207100591715,0.4423076923076923,0.3733552631578947,0.42355126929348863,0.19498750024038536,0.4212497931554102,0.0
No,0.30917874396135264,0.0,0.0,0.0,0.26208563535911605,0.028846153846153855,0.2620353443022547,0.5730170496664196,0.34579439252336447,0.5715528490648107,0.5040680473372781,0.3942307692307693,0.5041118421052632,0.10536323223135846,0.9689635318695061,0.10666265085275076,0.0
No,0.38164251207729466,0.0,0.0,0.0,0.707182320441989,0.701923076923077,0.7070891732683323,0.2857672349888807,0.03738317757009341,0.28534145280556766,0.49815088757396436,0.5576923076923078,0.4983552631578947,0.4306286640479845,0.5283208335737187,0.42906232921968157,0.0
No,0.0,0.0,0.0,0.0,0.3787983425414366,0.5673076923076924,0.3788340442819419,0.17531504818383983,0.1775700934579439,0.17485863418877776,0.5658284023668638,0.29807692307692313,0.5657894736842105,0.7639189298145346,0.33333333333333337,0.7628569029410582,0.0
No,0.28502415458937197,0.0,0.0,0.0,0.34633977900552493,0.826923076923077,0.34633353646150716,0.5214974054855449,0.35514018691588783,0.5202261852979556,0.5114644970414199,0.5288461538461539,0.5115131578947368,0.33303706310295544,0.4406426982957874,0.3316526981594837,0.0
No,0.20289855072463767,0.0,0.0,0.0,0.16954419889502764,0.826923076923077,0.16940889701401585,0.05782060785767232,0.5233644859813082,0.05785123966942149,0.482248520710059,0.29807692307692313,0.48190789473684215,0.538619425248297,0.19498750024038536,0.53782806051884,0.0
No,0.6859903381642511,0.0,0.0,0.0,0.6008287292817679,0.7596153846153847,0.6008531383302863,0.15159377316530762,0.308411214953271,0.1513701609395389,0.4212278106508875,0.40384615384615385,0.42105263157894735,0.779340866068648,0.602451640685868,0.7771593183494823,0.0
No,0.38647342995169076,0.0,1.0,0.8107403422607161,0.3280386740331492,0.6634615384615384,0.3280520008125127,0.48480355819125276,0.13084112149532706,0.4836885602435842,0.27218934911242604,0.7211538461538461,0.272203947368421,0.5827290469633031,0.5283208335737187,0.5812447887186797,0.0
No,0.9855072463768115,0.0,1.0,0.8107403422607161,0.48584254143646416,0.8750000000000001,0.48588259191549865,0.3328391401037806,0.4766355140186915,0.3323183993040453,0.42529585798816555,0.15384615384615385,0.4251644736842106,0.32619392904138583,0.5283208335737187,0.326621509131759,0.4425070493497598
No,0.1111111111111111,0.0,0.0,0.0,0.7140883977900553,0.5384615384615384,0.7139955311801746,0.2965159377316531,0.6074766355140186,0.29578077424967375,0.5502958579881656,0.548076923076923,0.5501644736842106,0.2455122351150993,0.5283208335737187,0.2450642863850007,0.0
No,0.35265700483091783,0.0,0.0,0.0,0.35082872928176795,0.5576923076923078,0.35080235628681694,0.6056338028169014,0.542056074766355,0.6041757285776425,0.7381656804733727,0.6346153846153847,0.7384868421052632,0.46624982359509315,0.4406426982957874,0.46578847258027145,0.0
No,0.36714975845410625,0.0,0.0,0.0,0.11256906077348068,0.1923076923076923,0.11253300832825511,0.483691623424759,0.3644859813084112,0.48238364506307085,0.6316568047337277,0.8557692307692307,0.6315789473684211,0.627330744071585,0.19498750024038536,0.6251839084056775,0.0
No,0.35265700483091783,0.0,0.0,0.0,0.5707872928176796,0.375,0.5707901685963843,0.9043736100815418,0.542056074766355,0.902131361461505,0.3195266272189348,0.673076923076923,0.319078947368421,0.480605471051732,0.19498750024038536,0.4790102761160093,0.0
Yes,0.35265700483091783,0.0,0.0,0.0,0.31319060773480667,0.5288461538461539,0.31322364411943937,0.528169014084507,0.45794392523364474,0.5267507612005219,0.5240384615384615,0.9134615384615384,0.5238486842105263,0.7870695651669852,0.4406426982957874,0.7857627207534383,0.0
No,0.9613526570048309,0.0,0.0,0.0,0.3214779005524862,0.375,0.321348771074548,0.2520385470719051,0.542056074766355,0.2514136581122227,0.4138313609467455,0.7211538461538461,0.4136513157894737,0.5679702515515164,0.19498750024038536,0.5649015281215496,0.0
No,0.41062801932367143,0.0,0.0,0.0,0.6602209944751382,0.3846153846153847,0.6601665651025796,0.5848776871756857,0.5607476635514017,0.583732057416268,0.7022928994082838,0.42307692307692313,0.7023026315789473,0.702713204422056,0.33333333333333337,0.7004777185557671,1.0
No,0.4347826086956521,0.0,1.0,0.9162011859404886,0.4392265193370167,0.5673076923076924,0.4391631119236238,0.6252779836916235,0.6355140186915889,0.6237494562853414,0.7829142011834318,0.4423076923076923,0.7828947368421053,0.42355126929348863,0.4406426982957874,0.4212497931554102,0.0
No,0.3623188405797101,0.0,0.0,0.0,0.6536602209944752,0.701923076923077,0.6536664635384928,0.3065233506300964,0.4672897196261681,0.30578512396694213,0.4367603550295857,0.25,0.43667763157894735,0.25213060379372204,0.19498750024038536,0.2523621334963646,0.4425070493497598
No,0.6231884057971014,0.0,0.0,0.0,0.294889502762431,0.7596153846153847,0.29494210847044483,0.46145292809488503,0.04672897196261677,0.46020008699434545,0.7559171597633136,0.5673076923076924,0.7557565789473685,0.8025621238770091,0.19498750024038536,0.8001380842379673,0.0
No,0.2657004830917874,0.0,0.0,0.0,0.19337016574585636,0.40384615384615385,0.19337802153158645,0.4229058561897703,0.6355140186915889,0.42192257503262287,0.8690828402366861,0.3942307692307693,0.8692434210526316,0.6198637214829398,0.7233083338141043,0.6169061786578196,0.4425070493497598
No,0.5603864734299516,0.0,0.0,0.0,0.46167127071823216,0.8557692307692307,0.46171033922405036,0.6530763528539659,0.5607476635514017,0.6515876468029578,0.5144230769230769,0.5576923076923078,0.5148026315789475,0.8964778528888159,0.4406426982957874,0.896133581097745,0.0
No,0.29951690821256033,0.0,0.0,0.0,0.4088397790055249,0.3173076923076923,0.408897014015844,0.8232023721275019,0.6355140186915889,0.8212266202696825,0.6083579881656802,0.35576923076923084,0.6085526315789473,0.238913796151848,0.5283208335737187,0.24021236299539708,0.4425070493497598
No,0.6038647342995168,0.0,0.0,0.0,0.6598756906077348,0.3846153846153847,0.6597603087548243,0.2783543365455894,0.6261682242990654,0.27794693344932575,0.529585798816568,0.5961538461538461,0.5296052631578948,0.23233549142868892,0.19498750024038536,0.23295457396634464,0.0
No,0.6328502415458936,0.0,0.0,0.0,0.5414364640883979,0.5673076923076924,0.5413365833841153,0.5252038547071906,0.7476635514018692,0.5241409308394954,0.7629437869822484,0.3846153846153847,0.7631578947368423,0.6724069049168652,0.19498750024038536,0.6696316316905065,0.0
Yes,0.38647342995169076,0.0,1.0,0.8481229852375862,0.4585635359116023,0.951923076923077,0.4584602884420069,0.4651593773165307,0.542056074766355,0.46411483253588515,0.470784023668639,0.5288461538461539,0.47121710526315785,0.42355126929348863,0.602451640685868,0.4212497931554102,1.0
No,0.5845410628019323,0.0,0.0,0.0,0.5003453038674033,0.3846153846153847,0.5003046922608166,0.295774647887324,0.2803738317757009,0.29534580252283604,0.6213017751479288,0.6923076923076924,0.6217105263157895,0.5901289852779387,0.602451640685868,0.589444010210738,0.4425070493497598
Yes,0.21739130434782608,0.0,0.0,0.0,0.767610497237569,0.1826923076923077,0.7676213690838919,0.7260934025203856,0.411214953271028,0.724227925184863,0.5129437869822484,0.5673076923076924,0.513157894736842,0.7332186388688695,0.5283208335737187,0.7315540841755149,0.4425070493497598
No,0.7198067632850241,0.0,1.0,0.8481229852375862,0.4810082872928177,0.2596153846153846,0.4810075157424334,0.38806523350630096,0.308411214953271,0.3871248368856024,0.5025887573964496,0.7884615384615384,0.502467105263158,0.5532668077147089,0.4406426982957874,0.551338801244861,0.0
No,0.4734299516908212,0.0,0.0,0.0,0.4302486187845304,0.33653846153846156,0.43022547227300423,0.33432171979243885,0.691588785046729,0.3336233144845585,0.7026627218934909,0.6346153846153847,0.703125,0.36751443666288597,0.33333333333333337,0.3671433680332431,0.0
No,0.4154589371980676,0.0,0.0,0.0,0.6978591160220994,0.7307692307692307,0.6977452772699573,0.5833951074870274,0.37383177570093457,0.5819921705089169,0.39792899408284016,0.3173076923076923,0.3980263157894737,0.5532668077147089,0.33333333333333337,0.551338801244861,0.0
No,0.5169082125603864,0.0,0.0,0.0,0.23446132596685088,0.7788461538461539,0.23440991265488526,0.656412157153447,0.5233644859813082,0.6550674206176599,0.38646449704142,0.3942307692307693,0.38651315789473684,0.33303706310295544,0.33333333333333337,0.3316526981594837,0.0
No,0.4830917874396135,0.0,0.0,0.0,0.40987569060773493,0.3942307692307693,0.40991265488523254,0.625648628613788,0.3925233644859813,0.6241844280121792,0.48298816568047326,0.27884615384615385,0.4827302631578948,0.5975425044676815,0.19498750024038536,0.5949203132372345,1.0
No,0.251207729468599,0.0,0.0,0.0,0.5870165745856354,0.3653846153846154,0.5870404225066016,0.35322461082283174,0.4485981308411215,0.35232709873858203,0.30991124260355024,0.9038461538461539,0.31003289473684215,0.5313169846275079,0.19498750024038536,0.5297467603936167,0.7564707973660301
No,0.6328502415458936,0.0,1.0,0.9291204612744929,0.48549723756906077,0.4326923076923077,0.4854763355677433,0.4521868050407709,0.4392523364485981,0.4510656807307525,0.5909763313609466,0.673076923076923,0.5912828947368421,0.38142480947783153,0.33333333333333337,0.3799323730986056,0.4425070493497598
No,0.7584541062801932,0.0,0.0,0.0,0.41712707182320446,0.7211538461538461,0.4170221409709527,0.5893254262416604,0.6074766355140186,0.5880817746846454,0.5743343195266271,0.6538461538461539,0.5748355263157895,0.38142480947783153,0.7233083338141043,0.3799323730986056,0.4425070493497598
No,0.5458937198067633,0.0,1.0,0.8954878227854364,0.4119475138121547,0.5865384615384616,0.41194393662400974,0.5789473684210527,0.8878504672897196,0.5776424532405393,0.5281065088757395,0.5288461538461539,0.5279605263157896,0.5022510902566742,0.5283208335737187,0.5002785073145967,0.0
No,0.36714975845410625,0.0,1.0,0.8004584800175611,0.6029005524861878,0.24038461538461542,0.6028844200690635,0.4388435878428465,0.1495327102803738,0.4380165289256198,0.5170118343195265,0.6057692307692307,0.5172697368421053,0.278799446587276,0.33333333333333337,0.2793231754016471,0.4425070493497598
No,0.6908212560386473,0.0,0.0,0.0,0.3967541436464089,0.20192307692307698,0.396709323583181,0.8180133432171979,0.24299065420560745,0.8160069595476294,0.4619082840236685,0.701923076923077,0.462171052631579,0.43772182521472247,1.0,0.4368952526809159,0.0
No,0.4347826086956521,0.0,1.0,0.8004584800175611,0.6812845303867403,0.47115384615384615,0.6812918951858622,0.4477390659747962,0.38317757009345793,0.44671596346237497,0.4615384615384614,0.7692307692307693,0.4613486842105263,0.6498105611330923,0.33333333333333337,0.6473450219260535,0.7564707973660301
No,0.27536231884057966,0.0,0.0,0.0,0.44993093922651944,0.5,0.44992890513914285,0.18717568569310597,0.37383177570093457,0.18660287081339713,0.4737426035502958,0.673076923076923,0.4736842105263158,0.6875348869282696,0.5283208335737187,0.6864279872521039,0.4425070493497598
No,0.01932367149758454,0.0,0.0,0.0,0.5666436464088397,0.5576923076923078,0.5665244769449522,0.45255744996293557,0.4953271028037382,0.4515006524575903,0.54844674556213,0.35576923076923084,0.5485197368421053,0.7255738489675507,0.33333333333333337,0.723056095444302,0.7564707973660301
No,0.46376811594202894,0.0,0.0,0.0,0.6301795580110497,0.3173076923076923,0.6301035953686777,0.9462564862861378,0.03738317757009341,0.9438886472379293,0.3143491124260354,0.5961538461538461,0.3141447368421053,0.09319447057940822,0.33333333333333337,0.09317012683105552,0.0
No,0.5120772946859903,0.0,0.0,0.0,0.6111878453038674,0.451923076923077,0.61121267519805,0.31467753891771677,0.38317757009345793,0.31404958677685946,0.5698964497041419,0.6057692307692307,0.5699013157894738,0.3193685950843089,0.19498750024038536,0.3190932194750019,0.7564707973660301
No,0.681159420289855,0.0,1.0,0.8649205849987094,0.4105662983425415,0.2596153846153846,0.4105220394068657,0.3728687916975538,0.4672897196261681,0.371900826446281,0.7555473372781063,0.33653846153846156,0.7557565789473685,0.538619425248297,0.5283208335737187,0.53782806051884,0.0
No,0.03864734299516908,0.0,1.0,0.8729171502402246,0.5479972375690608,0.7884615384615384,0.54803981312208,0.5092661230541141,0.4766355140186915,0.5080469769464984,0.4641272189349111,0.5192307692307693,0.4638157894736842,0.7255738489675507,0.19498750024038536,0.723056095444302,0.0
No,0.3478260869565217,0.0,0.0,0.0,0.48446132596685093,0.7884615384615384,0.4844606946983546,0.6779095626389918,0.542056074766355,0.6763810352327099,0.20968934911242598,0.35576923076923084,0.20970394736842105,0.6423042409752321,0.4406426982957874,0.6390198107415636,0.0
Yes,0.22705314009661834,0.0,1.0,0.7897389623232769,0.4036602209944751,0.14423076923076927,0.40361568149502336,0.7175685693106004,0.7850467289719625,0.7159634623749456,0.7303994082840235,0.5865384615384616,0.7302631578947368,0.9122864494657456,0.5283208335737187,0.9108444350525592,0.4425070493497598
No,0.20289855072463767,0.0,0.0,0.0,0.6736878453038674,0.951923076923077,0.6735730245785091,0.4503335804299481,0.691588785046729,0.44932579382340143,0.23187869822485202,0.5,0.23190789473684217,0.42355126929348863,0.33333333333333337,0.4212497931554102,0.0
Yes,0.5845410628019323,0.0,1.0,0.8881867130674567,0.4827348066298343,0.5288461538461539,0.4826325411334552,0.6782802075611564,0.542056074766355,0.6768160069595477,0.36575443786982237,0.6538461538461539,0.365953947368421,0.7408756062991075,0.33333333333333337,0.7400689156612267,0.0
No,0.4444444444444444,0.0,0.0,0.0,0.5355662983425414,0.1923076923076923,0.5354458663416616,0.7301704966641956,0.15887850467289716,0.7285776424532404,0.2377958579881656,0.42307692307692313,0.23766447368421054,0.3954017663169771,0.4406426982957874,0.39535682861128796,0.0
No,0.40579710144927533,0.0,0.0,0.0,0.48791436464088406,0.7115384615384616,0.48791387365427585,0.5919199406968124,0.7102803738317758,0.5906916050456721,0.5691568047337277,0.019230769230769218,0.5690789473684211,0.5901289852779387,0.0,0.589444010210738,0.0
No,0.2801932367149758,0.0,0.0,0.0,0.4343922651933702,0.451923076923077,0.43428803575055863,0.6893995552260933,0.16822429906542052,0.6876903001304916,0.7681213017751478,0.47115384615384615,0.768092105263158,0.14248076586637626,0.5283208335737187,0.14319045671559819,0.7564707973660301
No,0.4154589371980676,0.0,0.0,0.0,0.6685082872928176,0.40384615384615385,0.6684948202315661,0.36249073387694586,0.48598130841121484,0.3618964767290126,0.3269230769230768,0.40384615384615385,0.3264802631578947,0.6124099540001144,0.33333333333333337,0.6113976681213192,0.0
No,0.6570048309178743,0.0,0.0,0.0,0.37603591160221,0.40384615384615385,0.3759902498476539,0.4314306893995552,0.4953271028037382,0.430622009569378,0.23076923076923067,0.4326923076923077,0.23026315789473686,0.6498105611330923,0.19498750024038536,0.6473450219260535,0.0
No,0.0966183574879227,0.0,1.0,0.8729171502402246,0.3480662983425415,0.40384615384615385,0.34795856185252894,0.7627872498146775,0.34579439252336447,0.7612005219660722,0.4193786982248519,0.3942307692307693,0.41940789473684215,0.444830635807267,0.6666666666666666,0.4447484432886861,0.0
Yes,0.6183574879227053,0.0,0.0,0.0,0.5006906077348066,0.673076923076923,0.500710948608572,0.4703484062268347,0.5327102803738317,0.4693344932579382,0.463387573964497,0.33653846153846156,0.46299342105263164,0.5094957909490265,0.602451640685868,0.5082897040855165,0.0
No,0.4975845410628019,0.0,0.0,0.0,0.32941988950276246,0.27884615384615385,0.3294738980296567,0.24462564862861372,0.6542056074766356,0.24401913875598089,0.73594674556213,0.14423076923076927,0.7360197368421053,0.702713204422056,0.602451640685868,0.7004777185557671,0.0
Yes,0.4444444444444444,0.0,1.0,0.7785428680464045,0.3421961325966851,0.548076923076923,0.34206784481007513,0.36063750926612304,0.7570093457943925,0.35972161809482384,0.4471153846153845,0.40384615384615385,0.44736842105263164,0.6124099540001144,0.19498750024038536,0.6113976681213192,1.0
Yes,0.29951690821256033,0.0,0.0,0.0,0.838743093922652,0.5192307692307693,0.8387162299410927,0.7457375833951074,0.6261682242990654,0.743801652892562,0.5857988165680472,0.673076923076923,0.5855263157894737,0.7103210649219539,0.4406426982957874,0.7089304172400894,1.0
No,0.7729468599033816,0.0,0.0,0.0,0.2427486187845304,0.21153846153846156,0.24273816778387164,0.5544848035581913,0.7009345794392523,0.5532840365376251,0.5839497041420116,0.7500000000000001,0.5838815789473685,0.32619392904138583,0.5283208335737187,0.326621509131759,0.0
No,0.23671497584541062,0.0,0.0,0.0,0.5310773480662984,0.4423076923076923,0.5309770465163518,0.5140845070422535,0.5327102803738317,0.5128316659417137,0.3184171597633136,0.7307692307692307,0.3182565789473685,0.5975425044676815,0.7233083338141043,0.5949203132372345,0.7564707973660301
No,0.49275362318840576,0.0,1.0,0.8107403422607161,0.26484806629834257,0.35576923076923084,0.2648791387365428,0.6464047442550037,0.514018691588785,0.6450630709003915,0.7492603550295858,0.3173076923076923,0.7491776315789475,0.2654263355854478,0.4406426982957874,0.2645780060587656,0.0
No,0.4009661835748792,0.0,1.0,0.8881867130674567,0.4281767955801105,0.5576923076923078,0.42819419053422714,0.31356560415122314,0.5046728971962615,0.3127446715963462,0.5462278106508875,0.576923076923077,0.5460526315789473,0.702713204422056,0.4406426982957874,0.7004777185557671,0.0
No,0.43961352657004826,0.0,0.0,0.0,0.6122237569060773,0.548076923076923,0.6122283160674385,0.5908080059303187,0.6635514018691588,0.5893866898651587,0.5754437869822484,0.548076923076923,0.5756578947368421,0.4094442571665655,0.4406426982957874,0.40827453722592055,0.0
No,0.36714975845410625,0.0,0.0,0.0,0.37016574585635365,0.6153846153846155,0.3700995328052001,0.8936249073387694,0.5981308411214954,0.8916920400173989,0.4837278106508875,0.326923076923077,0.48355263157894735,0.47342010076605057,0.0,0.4710706096988503,0.0
Yes,0.3043478260869565,0.0,0.0,0.0,0.5006906077348066,0.06730769230769229,0.500710948608572,0.6830985915492958,0.29906542056074764,0.6816006959547629,0.7755177514792897,0.5192307692307693,0.7754934210526316,0.7255738489675507,0.773976031629121,0.723056095444302,0.0
No,0.7632850241545893,0.0,1.0,0.6983337201921798,0.2720994475138122,0.5192307692307693,0.2719886248222628,0.29688658265381773,0.9252336448598131,0.29621574597651157,0.4789201183431951,0.8557692307692307,0.4786184210526315,0.6124099540001144,0.773976031629121,0.6113976681213192,0.0
Yes,0.5265700483091788,0.0,1.0,0.8392845117511682,0.803867403314917,0.5288461538461539,0.8037781840341255,0.734247590808006,0.2523364485981308,0.7324923879947802,0.41568047337278097,0.5576923076923078,0.415296052631579,0.3605845581238345,0.19498750024038536,0.35949847972716653,0.0
No,0.6618357487922705,0.0,0.0,0.0,0.4706491712707183,0.6634615384615384,0.4706479788746699,0.18532246108228315,0.7570093457943925,0.18486298390604608,0.5872781065088757,0.6442307692307693,0.587171052631579,0.5022510902566742,0.4406426982957874,0.5002785073145967,0.7564707973660301
No,0.8550724637681159,0.0,0.0,0.0,0.8297651933701657,0.9807692307692307,0.8297785902904733,0.45329873980726465,0.14018691588785043,0.4523705959112657,0.3010355029585798,0.7500000000000001,0.30098684210526316,0.7485446864716578,0.33333333333333337,0.7457547897011226,0.0
No,0.178743961352657,0.0,1.0,0.8729171502402246,0.5597375690607734,0.673076923076923,0.55961811903311,0.684581171237954,0.21495327102803735,0.6829056111352761,0.8624260355029585,0.5384615384615384,0.8626644736842106,0.075142635923616,0.19498750024038536,0.07536001475825099,0.0
No,0.23671497584541062,0.0,1.0,0.9025832398429425,0.5438535911602209,0.47115384615384615,0.543774121470648,0.2594514455151964,0.5046728971962615,0.2588081774684645,0.5565828402366861,0.5096153846153847,0.5567434210526316,0.33303706310295544,0.19498750024038536,0.3316526981594837,0.4425070493497598
No,0.21256038647342995,0.0,1.0,0.830124569620279,0.19544198895027626,0.5384615384615384,0.1954093032703636,0.3165307635285396,0.6728971962616823,0.3157894736842105,0.49815088757396436,0.5288461538461539,0.4983552631578947,0.3193685950843089,0.5283208335737187,0.3190932194750019,0.0
No,0.3333333333333333,0.0,0.0,0.0,0.31491712707182323,0.4903846153846154,0.3148486695104611,0.28317272053372866,0.5514018691588785,0.2827316224445411,0.7034023668639051,0.46153846153846156,0.7039473684210527,0.45195498081438457,0.19498750024038536,0.4499951046143713,0.0
No,0.7053140096618357,0.0,1.0,0.8881867130674567,0.7472375690607735,0.5673076923076924,0.7473085516961202,0.6260192735359525,0.5887850467289719,0.6246193997390169,0.5462278106508875,0.375,0.5460526315789473,0.5094957909490265,0.602451640685868,0.5082897040855165,0.7564707973660301
No,0.4492753623188405,0.0,0.0,0.0,0.5369475138121547,0.576923076923077,0.5368677635588056,0.32283172720533737,0.4485981308411215,0.3223140495867768,0.2921597633136093,0.47115384615384615,0.2919407894736842,0.3057719607425109,0.5283208335737187,0.3065957587786119,0.0
No,0.859903381642512,0.0,0.0,0.0,0.2796961325966851,0.5096153846153847,0.27970749542961604,0.5063009636767977,0.48598130841121484,0.5050021748586341,0.42973372781065083,0.5288461538461539,0.4300986842105263,0.5975425044676815,0.5283208335737187,0.5949203132372345,0.0
No,0.5555555555555555,0.0,0.0,0.0,0.6291436464088398,0.41346153846153844,0.629087954499289,0.5593031875463306,0.4485981308411215,0.5580687255328404,0.30473372781065083,0.2692307692307693,0.3042763157894737,0.575342773868515,0.33333333333333337,0.5730639298757413,0.4425070493497598
No,0.2801932367149758,0.0,0.0,0.0,0.49827348066298355,0.3076923076923077,0.49827341052203944,0.6200889547813195,0.48598130841121484,0.6185297955632885,0.40717455621301774,0.548076923076923,0.40707236842105265,0.8336862389946766,0.33333333333333337,0.8319224228389297,0.0
No,0.7922705314009661,0.0,0.0,0.0,0.5959944751381215,0.5865384615384616,0.5959780621572213,0.36916234247590807,0.4392523364485981,0.368421052631579,0.49815088757396436,0.41346153846153844,0.4983552631578947,0.33303706310295544,0.33333333333333337,0.3316526981594837,0.0
Yes,0.6376811594202898,0.0,0.0,0.0,0.8363259668508288,0.8653846153846155,0.8362786918545602,0.6048925129725723,0.6542056074766356,0.6033057851239669,0.19082840236686383,0.5288461538461539,0.1907894736842106,0.6875348869282696,0.4406426982957874,0.6864279872521039,0.4425070493497598
No,0.6714975845410628,0.0,0.0,0.0,0.3114640883977901,0.34615384615384615,0.3113954905545399,0.3795404002965159,0.691588785046729,0.37886037407568507,0.7207840236686389,0.4423076923076923,0.721217105263158,0.36751443666288597,0.4406426982957874,0.3671433680332431,0.0
No,0.4444444444444444,0.0,1.0,0.8806676278717858,0.35566298342541436,0.41346153846153844,0.3556774324598822,0.3784284655300223,0.23364485981308408,0.37755545889517184,0.6405325443786982,0.6442307692307693,0.640625,0.25876870237396776,0.33333333333333337,0.25968377687634714,0.4425070493497598
No,0.2463768115942029,0.0,1.0,0.9227436485525188,0.46339779005524867,0.3846153846153847,0.4633353646150721,0.5956263899184582,0.4672897196261681,0.5941713788603741,0.39312130177514787,0.3653846153846154,0.39309210526315796,0.3536717373596897,0.33333333333333337,0.3518751452675658,0.0
